payment_id,loan_id,payment_date,amount_paid,payment_status
733,44,2020-03-25,685.38,On-time
734,44,2020-04-24,685.38,On-time
735,44,2020-05-24,685.38,On-time
736,44,2020-06-23,685.38,On-time
737,45,2019-09-08,838.19,On-time
738,45,2019-10-08,838.19,On-time
739,45,2019-11-07,838.19,On-time
740,45,2019-12-07,838.19,On-time
741,45,2020-01-06,838.19,On-time
742,45,2020-02-05,838.19,On-time
743,45,2020-03-06,0.0,Missed
744,46,2019-06-20,0.0,Missed
745,46,2019-07-20,1291.81,On-time
746,46,2019-08-19,1291.81,Late
747,46,2019-09-18,1291.81,On-time
748,46,2019-10-18,1291.81,On-time
749,46,2019-11-17,1291.81,On-time
750,46,2019-12-17,1291.81,On-time
751,46,2020-01-16,1291.81,On-time
752,46,2020-02-15,1291.81,Late
753,46,2020-03-16,1291.81,On-time
754,46,2020-04-15,1291.81,On-time
755,46,2020-05-15,1291.81,On-time
756,46,2020-06-14,1291.81,On-time
757,46,2020-07-14,1291.81,Late
758,46,2020-08-13,1291.81,On-time
759,46,2020-09-12,1291.81,On-time
760,46,2020-10-12,1291.81,Late
761,46,2020-11-11,1291.81,On-time
762,46,2020-12-11,1291.81,On-time
763,46,2021-01-10,1291.81,On-time
764,46,2021-02-09,1291.81,On-time
765,46,2021-03-11,1291.81,On-time
766,46,2021-04-10,1291.81,On-time
767,47,2022-07-24,0.0,Missed
768,47,2022-08-23,0.0,Missed
769,47,2022-09-22,0.0,Missed
770,47,2022-10-22,3924.33,On-time
771,47,2022-11-21,3924.33,On-time
772,47,2022-12-21,3924.33,On-time
773,47,2023-01-20,3924.33,Late
774,47,2023-02-19,3924.33,On-time
775,47,2023-03-21,3924.33,On-time
776,48,2020-10-12,945.83,On-time
777,48,2020-11-11,945.83,On-time
778,48,2020-12-11,945.83,Late
779,48,2021-01-10,945.83,On-time
780,48,2021-02-09,0.0,Missed
781,48,2021-03-11,945.83,On-time
782,48,2021-04-10,945.83,On-time
783,48,2021-05-10,945.83,On-time
784,48,2021-06-09,945.83,On-time
785,48,2021-07-09,0.0,Missed
786,48,2021-08-08,945.83,On-time
787,48,2021-09-07,945.83,On-time
788,48,2021-10-07,945.83,On-time
789,48,2021-11-06,945.83,On-time
790,48,2021-12-06,945.83,On-time
791,48,2022-01-05,945.83,On-time
792,48,2022-02-04,0.0,Missed
793,48,2022-03-06,945.83,On-time
794,48,2022-04-05,945.83,On-time
795,48,2022-05-05,945.83,On-time
796,48,2022-06-04,945.83,On-time
797,48,2022-07-04,945.83,On-time
798,48,2022-08-03,945.83,Late
799,48,2022-09-02,945.83,On-time
800,49,2022-09-14,1317.58,On-time
801,49,2022-10-14,0.0,Missed
802,49,2022-11-13,1317.58,On-time
803,49,2022-12-13,1317.58,On-time
804,50,2019-05-30,3026.92,Late
805,50,2019-06-29,3026.92,On-time
806,50,2019-07-29,3026.92,On-time
807,50,2019-08-28,3026.92,On-time
808,50,2019-09-27,3026.92,Late
809,50,2019-10-27,3026.92,Late
810,50,2019-11-26,3026.92,Late
811,50,2019-12-26,3026.92,On-time
812,50,2020-01-25,3026.92,On-time
813,50,2020-02-24,3026.92,On-time
814,50,2020-03-25,3026.92,On-time
815,50,2020-04-24,0.0,Missed
816,50,2020-05-24,3026.92,On-time
817,50,2020-06-23,3026.92,On-time
818,50,2020-07-23,3026.92,On-time
819,50,2020-08-22,3026.92,Late
820,50,2020-09-21,3026.92,On-time
821,50,2020-10-21,3026.92,On-time
822,51,2020-08-28,329.25,On-time
823,51,2020-09-27,329.25,On-time
824,51,2020-10-27,329.25,On-time
825,51,2020-11-26,329.25,On-time
826,51,2020-12-26,329.25,On-time
827,51,2021-01-25,329.25,Late
828,51,2021-02-24,329.25,Late
829,51,2021-03-26,329.25,On-time
830,51,2021-04-25,329.25,On-time
831,51,2021-05-25,329.25,On-time
832,51,2021-06-24,329.25,On-time
833,51,2021-07-24,329.25,On-time
834,51,2021-08-23,329.25,Late
835,51,2021-09-22,329.25,On-time
836,51,2021-10-22,329.25,On-time
837,51,2021-11-21,329.25,On-time
838,51,2021-12-21,329.25,On-time
839,51,2022-01-20,329.25,On-time
840,51,2022-02-19,329.25,On-time
841,51,2022-03-21,329.25,On-time
842,51,2022-04-20,329.25,On-time
843,51,2022-05-20,329.25,On-time
844,51,2022-06-19,0.0,Missed
845,52,2021-10-11,310.37,On-time
846,52,2021-11-10,310.37,On-time
847,52,2021-12-10,310.37,On-time
848,52,2022-01-09,310.37,On-time
849,52,2022-02-08,310.37,On-time
850,52,2022-03-10,310.37,On-time
851,52,2022-04-09,310.37,On-time
852,52,2022-05-09,310.37,On-time
853,52,2022-06-08,310.37,Late
854,52,2022-07-08,310.37,Late
855,53,2023-01-13,119.31,Late
856,53,2023-02-12,119.31,On-time
857,53,2023-03-14,119.31,On-time
858,53,2023-04-13,119.31,On-time
859,53,2023-05-13,0.0,Missed
860,53,2023-06-12,119.31,On-time
861,53,2023-07-12,0.0,Missed
862,53,2023-08-11,119.31,On-time
863,53,2023-09-10,119.31,On-time
864,53,2023-10-10,119.31,On-time
865,53,2023-11-09,0.0,Missed
866,53,2023-12-09,119.31,Late
867,53,2024-01-08,119.31,On-time
868,53,2024-02-07,119.31,On-time
869,53,2024-03-08,119.31,On-time
870,53,2024-04-07,119.31,On-time
871,53,2024-05-07,119.31,On-time
872,53,2024-06-06,119.31,On-time
873,53,2024-07-06,119.31,Late
874,53,2024-08-05,119.31,On-time
875,53,2024-09-04,119.31,Late
876,53,2024-10-04,119.31,On-time
877,54,2020-09-03,0.0,Missed
878,54,2020-10-03,1643.92,On-time
879,54,2020-11-02,1643.92,On-time
880,54,2020-12-02,1643.92,On-time
881,54,2021-01-01,1643.92,On-time
882,55,2022-03-18,3122.42,On-time
883,55,2022-04-17,3122.42,On-time
884,55,2022-05-17,3122.42,On-time
885,55,2022-06-16,3122.42,Late
886,55,2022-07-16,3122.42,Late
887,55,2022-08-15,3122.42,On-time
888,55,2022-09-14,3122.42,On-time
889,55,2022-10-14,3122.42,On-time
890,55,2022-11-13,0.0,Missed
891,55,2022-12-13,3122.42,On-time
892,55,2023-01-12,3122.42,On-time
893,55,2023-02-11,3122.42,On-time
894,55,2023-03-13,3122.42,On-time
895,55,2023-04-12,3122.42,On-time
896,55,2023-05-12,3122.42,Late
897,55,2023-06-11,3122.42,On-time
898,55,2023-07-11,3122.42,On-time
899,55,2023-08-10,3122.42,On-time
900,55,2023-09-09,3122.42,On-time
901,55,2023-10-09,3122.42,Late
902,55,2023-11-08,3122.42,On-time
903,55,2023-12-08,3122.42,Late
904,55,2024-01-07,3122.42,On-time
905,55,2024-02-06,3122.42,On-time
906,55,2024-03-07,0.0,Missed
907,55,2024-04-06,3122.42,On-time
908,55,2024-05-06,3122.42,Late
909,55,2024-06-05,3122.42,On-time
910,55,2024-07-05,3122.42,Late
911,56,2023-07-05,1015.22,On-time
912,56,2023-08-04,1015.22,On-time
913,56,2023-09-03,1015.22,Late
914,56,2023-10-03,1015.22,On-time
915,56,2023-11-02,1015.22,On-time
916,56,2023-12-02,1015.22,Late
917,56,2024-01-01,0.0,Missed
918,56,2024-01-31,1015.22,On-time
919,56,2024-03-01,1015.22,On-time
920,56,2024-03-31,1015.22,Late
921,56,2024-04-30,0.0,Missed
922,56,2024-05-30,1015.22,On-time
923,57,2022-02-27,2065.17,On-time
924,57,2022-03-29,2065.17,On-time
925,57,2022-04-28,2065.17,On-time
926,57,2022-05-28,2065.17,On-time
927,57,2022-06-27,2065.17,On-time
928,57,2022-07-27,2065.17,Late
929,57,2022-08-26,2065.17,On-time
930,57,2022-09-25,2065.17,On-time
931,57,2022-10-25,2065.17,On-time
932,57,2022-11-24,2065.17,On-time
933,57,2022-12-24,2065.17,On-time
934,57,2023-01-23,2065.17,On-time
935,57,2023-02-22,2065.17,On-time
936,57,2023-03-24,2065.17,On-time
937,57,2023-04-23,2065.17,On-time
938,57,2023-05-23,0.0,Missed
939,57,2023-06-22,0.0,Missed
940,57,2023-07-22,2065.17,On-time
941,57,2023-08-21,2065.17,On-time
942,57,2023-09-20,2065.17,On-time
943,58,2020-03-31,490.9,On-time
944,58,2020-04-30,490.9,On-time
945,58,2020-05-30,490.9,Late
946,58,2020-06-29,490.9,On-time
947,58,2020-07-29,490.9,On-time
948,58,2020-08-28,490.9,On-time
949,58,2020-09-27,490.9,On-time
950,58,2020-10-27,490.9,On-time
951,58,2020-11-26,490.9,On-time
952,58,2020-12-26,490.9,On-time
953,58,2021-01-25,490.9,On-time
954,58,2021-02-24,490.9,On-time
955,58,2021-03-26,490.9,On-time
956,58,2021-04-25,490.9,Late
957,58,2021-05-25,490.9,On-time
958,58,2021-06-24,490.9,Late
959,58,2021-07-24,490.9,Late
960,58,2021-08-23,490.9,On-time
961,58,2021-09-22,490.9,On-time
962,58,2021-10-22,490.9,Late
963,58,2021-11-21,490.9,On-time
964,58,2021-12-21,490.9,Late
965,58,2022-01-20,490.9,On-time
966,58,2022-02-19,490.9,On-time
967,58,2022-03-21,490.9,On-time
968,58,2022-04-20,490.9,On-time
969,58,2022-05-20,0.0,Missed
970,58,2022-06-19,490.9,On-time
971,58,2022-07-19,490.9,On-time
972,59,2019-03-16,93.56,On-time
973,59,2019-04-15,93.56,On-time
974,59,2019-05-15,93.56,On-time
975,59,2019-06-14,93.56,Late
976,59,2019-07-14,93.56,On-time
977,59,2019-08-13,93.56,On-time
978,59,2019-09-12,93.56,Late
979,59,2019-10-12,93.56,On-time
980,59,2019-11-11,93.56,On-time
981,60,2023-06-06,460.89,On-time
982,60,2023-07-06,460.89,On-time
983,60,2023-08-05,460.89,On-time
984,60,2023-09-04,460.89,On-time
985,60,2023-10-04,460.89,On-time
986,60,2023-11-03,460.89,Late
987,60,2023-12-03,460.89,On-time
988,60,2024-01-02,460.89,On-time
989,60,2024-02-01,460.89,On-time
990,60,2024-03-02,460.89,On-time
991,60,2024-04-01,460.89,On-time
992,61,2019-03-10,643.69,On-time
993,61,2019-04-09,643.69,On-time
994,61,2019-05-09,643.69,Late
995,61,2019-06-08,643.69,On-time
996,61,2019-07-08,643.69,On-time
997,61,2019-08-07,643.69,On-time
998,61,2019-09-06,643.69,On-time
999,61,2019-10-06,643.69,Late
1000,61,2019-11-05,643.69,On-time
1001,61,2019-12-05,0.0,Missed
1002,61,2020-01-04,643.69,On-time
1003,61,2020-02-03,643.69,On-time
1004,61,2020-03-04,643.69,On-time
1005,61,2020-04-03,643.69,Late
1006,61,2020-05-03,643.69,On-time
1007,61,2020-06-02,643.69,On-time
1008,61,2020-07-02,643.69,On-time
1009,61,2020-08-01,643.69,On-time
1010,62,2023-06-15,2850.33,On-time
1011,62,2023-07-15,2850.33,On-time
1012,62,2023-08-14,2850.33,Late
1013,62,2023-09-13,2850.33,On-time
1014,62,2023-10-13,2850.33,On-time
1015,62,2023-11-12,2850.33,On-time
1016,62,2023-12-12,2850.33,On-time
1017,62,2024-01-11,2850.33,On-time
1018,62,2024-02-10,2850.33,On-time
1019,63,2021-09-22,1016.56,On-time
1020,63,2021-10-22,1016.56,On-time
1021,63,2021-11-21,1016.56,On-time
1022,63,2021-12-21,1016.56,On-time
1023,63,2022-01-20,1016.56,Late
1024,63,2022-02-19,1016.56,On-time
1025,63,2022-03-21,1016.56,On-time
1026,63,2022-04-20,0.0,Missed
1027,63,2022-05-20,1016.56,On-time
1028,64,2023-10-10,735.92,On-time
1029,64,2023-11-09,735.92,Late
1030,64,2023-12-09,735.92,On-time
1031,64,2024-01-08,735.92,On-time
1032,64,2024-02-07,735.92,On-time
1033,64,2024-03-08,735.92,On-time
1034,64,2024-04-07,735.92,On-time
1035,64,2024-05-07,735.92,Late
1036,64,2024-06-06,735.92,Late
1037,64,2024-07-06,0.0,Missed
1038,64,2024-08-05,735.92,Late
1039,64,2024-09-04,735.92,On-time
1040,64,2024-10-04,735.92,On-time
1041,64,2024-11-03,735.92,On-time
1042,64,2024-12-03,735.92,On-time
1043,64,2025-01-02,735.92,On-time
1044,64,2025-02-01,735.92,On-time
1045,64,2025-03-03,735.92,On-time
1046,64,2025-04-02,735.92,On-time
1047,64,2025-05-02,735.92,On-time
1048,64,2025-06-01,735.92,On-time
1049,64,2025-07-01,735.92,On-time
1050,64,2025-07-31,735.92,On-time
1051,64,2025-08-30,735.92,On-time
1052,64,2025-09-29,735.92,On-time
1053,65,2023-01-27,1309.22,On-time
1054,65,2023-02-26,1309.22,On-time
1055,65,2023-03-28,1309.22,On-time
1056,65,2023-04-27,1309.22,On-time
1057,65,2023-05-27,1309.22,On-time
1058,65,2023-06-26,1309.22,On-time
1059,65,2023-07-26,0.0,Missed
1060,65,2023-08-25,1309.22,On-time
1061,65,2023-09-24,0.0,Missed
1062,65,2023-10-24,1309.22,On-time
1063,65,2023-11-23,1309.22,On-time
1064,65,2023-12-23,1309.22,Late
1065,65,2024-01-22,1309.22,On-time
1066,65,2024-02-21,1309.22,On-time
1067,65,2024-03-22,1309.22,On-time
1068,65,2024-04-21,1309.22,On-time
1069,65,2024-05-21,1309.22,On-time
1070,65,2024-06-20,1309.22,On-time
1071,66,2024-01-26,2072.0,On-time
1072,66,2024-02-25,2072.0,On-time
1073,66,2024-03-26,2072.0,On-time
1074,66,2024-04-25,2072.0,On-time
1075,66,2024-05-25,2072.0,On-time
1076,66,2024-06-24,2072.0,On-time
1077,66,2024-07-24,2072.0,On-time
1078,66,2024-08-23,2072.0,Late
1079,67,2020-11-01,1356.36,On-time
1080,67,2020-12-01,1356.36,On-time
1081,67,2020-12-31,1356.36,On-time
1082,67,2021-01-30,0.0,Missed
1083,67,2021-03-01,1356.36,On-time
1084,67,2021-03-31,1356.36,On-time
1085,67,2021-04-30,1356.36,On-time
1086,67,2021-05-30,1356.36,On-time
1087,67,2021-06-29,1356.36,Late
1088,67,2021-07-29,1356.36,On-time
1089,67,2021-08-28,1356.36,On-time
1090,67,2021-09-27,1356.36,Late
1091,67,2021-10-27,1356.36,On-time
1092,67,2021-11-26,1356.36,On-time
1093,67,2021-12-26,1356.36,On-time
1094,67,2022-01-25,1356.36,Late
1095,67,2022-02-24,1356.36,On-time
1096,67,2022-03-26,1356.36,Late
1097,68,2022-12-01,881.94,On-time
1098,68,2022-12-31,881.94,On-time
1099,68,2023-01-30,881.94,On-time
1100,68,2023-03-01,881.94,On-time
1101,68,2023-03-31,881.94,Late
1102,68,2023-04-30,881.94,On-time
1103,68,2023-05-30,881.94,Late
1104,68,2023-06-29,881.94,On-time
1105,68,2023-07-29,881.94,On-time
1106,68,2023-08-28,881.94,On-time
1107,69,2021-02-02,192.93,On-time
1108,69,2021-03-04,192.93,Late
1109,69,2021-04-03,192.93,On-time
1110,69,2021-05-03,192.93,Late
1111,69,2021-06-02,192.93,On-time
1112,69,2021-07-02,192.93,On-time
1113,69,2021-08-01,192.93,On-time
1114,69,2021-08-31,192.93,On-time
1115,69,2021-09-30,192.93,On-time
1116,69,2021-10-30,192.93,On-time
1117,69,2021-11-29,192.93,On-time
1118,69,2021-12-29,192.93,Late
1119,69,2022-01-28,192.93,On-time
1120,69,2022-02-27,192.93,Late
1121,69,2022-03-29,192.93,Late
1122,69,2022-04-28,192.93,On-time
1123,69,2022-05-28,192.93,On-time
1124,69,2022-06-27,192.93,On-time
1125,69,2022-07-27,192.93,On-time
1126,69,2022-08-26,192.93,On-time
1127,69,2022-09-25,192.93,Late
1128,69,2022-10-25,192.93,On-time
1129,69,2022-11-24,192.93,On-time
1130,69,2022-12-24,192.93,On-time
1131,69,2023-01-23,192.93,On-time
1132,70,2021-06-24,487.94,On-time
1133,70,2021-07-24,487.94,On-time
1134,70,2021-08-23,487.94,On-time
1135,70,2021-09-22,487.94,On-time
1136,70,2021-10-22,487.94,On-time
1137,70,2021-11-21,487.94,On-time
1138,70,2021-12-21,487.94,On-time
1139,70,2022-01-20,487.94,On-time
1140,70,2022-02-19,487.94,On-time
1141,70,2022-03-21,487.94,Late
1142,71,2022-03-21,227.5,On-time
1143,71,2022-04-20,227.5,On-time
1144,71,2022-05-20,227.5,On-time
1145,71,2022-06-19,227.5,Late
1146,71,2022-07-19,227.5,On-time
1147,71,2022-08-18,227.5,Late
1148,71,2022-09-17,227.5,On-time
1149,71,2022-10-17,227.5,On-time
1150,71,2022-11-16,227.5,Late
1151,71,2022-12-16,227.5,On-time
1152,71,2023-01-15,227.5,On-time
1153,71,2023-02-14,227.5,On-time
1154,72,2023-06-13,668.64,On-time
1155,72,2023-07-13,668.64,On-time
1156,72,2023-08-12,668.64,On-time
1157,72,2023-09-11,668.64,Late
1158,72,2023-10-11,668.64,On-time
1159,72,2023-11-10,668.64,On-time
1160,72,2023-12-10,668.64,On-time
1161,72,2024-01-09,668.64,On-time
1162,72,2024-02-08,668.64,On-time
1163,72,2024-03-09,0.0,Missed
1164,73,2023-12-31,1092.58,On-time
1165,73,2024-01-30,1092.58,On-time
1166,73,2024-02-29,1092.58,On-time
1167,73,2024-03-30,1092.58,On-time
1168,73,2024-04-29,1092.58,Late
1169,73,2024-05-29,1092.58,On-time
1170,73,2024-06-28,1092.58,On-time
1171,73,2024-07-28,1092.58,Late
1172,73,2024-08-27,1092.58,On-time
1173,73,2024-09-26,1092.58,On-time
1174,73,2024-10-26,1092.58,Late
1175,73,2024-11-25,1092.58,On-time
1176,73,2024-12-25,0.0,Missed
1177,73,2025-01-24,1092.58,On-time
1178,73,2025-02-23,1092.58,Late
1179,73,2025-03-25,1092.58,On-time
1180,73,2025-04-24,1092.58,On-time
1181,73,2025-05-24,1092.58,On-time
1182,73,2025-06-23,1092.58,On-time
1183,73,2025-07-23,1092.58,On-time
1184,73,2025-08-22,0.0,Missed
1185,73,2025-09-21,1092.58,On-time
1186,73,2025-10-21,1092.58,On-time
1187,73,2025-11-20,1092.58,On-time
1188,73,2025-12-20,1092.58,On-time
1189,73,2026-01-19,1092.58,Late
1190,73,2026-02-18,1092.58,On-time
1191,73,2026-03-20,1092.58,On-time
1192,74,2022-12-03,454.69,On-time
1193,74,2023-01-02,454.69,Late
1194,74,2023-02-01,454.69,On-time
1195,74,2023-03-03,454.69,On-time
1196,74,2023-04-02,0.0,Missed
1197,74,2023-05-02,454.69,Late
1198,74,2023-06-01,454.69,On-time
1199,74,2023-07-01,454.69,On-time
1200,74,2023-07-31,454.69,On-time
1201,74,2023-08-30,454.69,On-time
1202,74,2023-09-29,454.69,Late
1203,74,2023-10-29,454.69,On-time
1204,74,2023-11-28,454.69,On-time
1205,74,2023-12-28,454.69,On-time
1206,74,2024-01-27,454.69,On-time
1207,74,2024-02-26,454.69,On-time
1208,74,2024-03-27,454.69,On-time
1209,74,2024-04-26,454.69,On-time
1210,74,2024-05-26,454.69,On-time
1211,74,2024-06-25,454.69,On-time
1212,74,2024-07-25,454.69,On-time
1213,74,2024-08-24,454.69,On-time
1214,74,2024-09-23,454.69,On-time
1215,74,2024-10-23,454.69,On-time
1216,74,2024-11-22,454.69,On-time
1217,74,2024-12-22,454.69,On-time
1218,74,2025-01-21,454.69,On-time
1219,74,2025-02-20,454.69,On-time
1220,75,2021-03-03,695.42,On-time
1221,75,2021-04-02,0.0,Missed
1222,75,2021-05-02,695.42,On-time
1223,75,2021-06-01,695.42,On-time
1224,75,2021-07-01,695.42,On-time
1225,75,2021-07-31,695.42,On-time
1226,76,2021-03-09,71.92,On-time
1227,76,2021-04-08,71.92,On-time
1228,76,2021-05-08,71.92,On-time
1229,76,2021-06-07,71.92,Late
1230,76,2021-07-07,71.92,On-time
1231,76,2021-08-06,71.92,On-time
1232,76,2021-09-05,71.92,On-time
1233,76,2021-10-05,71.92,On-time
1234,76,2021-11-04,71.92,On-time
1235,76,2021-12-04,71.92,On-time
1236,76,2022-01-03,71.92,Late
1237,76,2022-02-02,71.92,On-time
1238,76,2022-03-04,71.92,On-time
1239,76,2022-04-03,71.92,On-time
1240,76,2022-05-03,71.92,On-time
1241,76,2022-06-02,71.92,On-time
1242,76,2022-07-02,71.92,On-time
1243,76,2022-08-01,71.92,On-time
1244,76,2022-08-31,71.92,On-time
1245,76,2022-09-30,71.92,On-time
1246,76,2022-10-30,0.0,Missed
1247,76,2022-11-29,0.0,Missed
1248,76,2022-12-29,71.92,On-time
1249,76,2023-01-28,71.92,On-time
1250,76,2023-02-27,71.92,On-time
1251,76,2023-03-29,71.92,Late
1252,76,2023-04-28,71.92,On-time
1253,76,2023-05-28,0.0,Missed
1254,77,2022-10-08,437.25,Late
1255,77,2022-11-07,437.25,Late
1256,77,2022-12-07,437.25,On-time
1257,77,2023-01-06,437.25,On-time
1258,77,2023-02-05,437.25,On-time
1259,77,2023-03-07,437.25,On-time
1260,77,2023-04-06,437.25,On-time
1261,77,2023-05-06,437.25,On-time
1262,78,2020-04-10,32.19,Late
1263,78,2020-05-10,32.19,On-time
1264,78,2020-06-09,32.19,Late
1265,78,2020-07-09,32.19,On-time
1266,78,2020-08-08,0.0,Missed
1267,78,2020-09-07,32.19,On-time
1268,78,2020-10-07,0.0,Missed
1269,78,2020-11-06,32.19,On-time
1270,78,2020-12-06,32.19,On-time
1271,79,2019-08-20,219.08,On-time
1272,79,2019-09-19,219.08,On-time
1273,79,2019-10-19,219.08,On-time
1274,79,2019-11-18,219.08,On-time
1275,79,2019-12-18,219.08,Late
1276,79,2020-01-17,0.0,Missed
1277,79,2020-02-16,219.08,On-time
1278,79,2020-03-17,219.08,On-time
1279,79,2020-04-16,219.08,On-time
1280,79,2020-05-16,219.08,On-time
1281,79,2020-06-15,219.08,On-time
1282,79,2020-07-15,219.08,On-time
1283,79,2020-08-14,0.0,Missed
1284,79,2020-09-13,219.08,Late
1285,80,2020-11-08,454.81,On-time
1286,80,2020-12-08,0.0,Missed
1287,80,2021-01-07,454.81,On-time
1288,80,2021-02-06,454.81,Late
1289,80,2021-03-08,454.81,On-time
1290,80,2021-04-07,454.81,Late
1291,80,2021-05-07,454.81,On-time
1292,80,2021-06-06,0.0,Missed
1293,80,2021-07-06,454.81,On-time
1294,80,2021-08-05,454.81,On-time
1295,80,2021-09-04,454.81,On-time
1296,80,2021-10-04,454.81,On-time
1297,80,2021-11-03,454.81,On-time
1298,80,2021-12-03,454.81,On-time
1299,80,2022-01-02,454.81,On-time
1300,81,2020-07-08,548.68,Late
1301,81,2020-08-07,548.68,On-time
1302,81,2020-09-06,548.68,On-time
1303,81,2020-10-06,548.68,On-time
1304,81,2020-11-05,548.68,On-time
1305,81,2020-12-05,548.68,On-time
1306,81,2021-01-04,0.0,Missed
1307,81,2021-02-03,548.68,Late
1308,81,2021-03-05,548.68,On-time
1309,81,2021-04-04,548.68,On-time
1310,81,2021-05-04,548.68,On-time
1311,81,2021-06-03,548.68,On-time
1312,81,2021-07-03,548.68,Late
1313,81,2021-08-02,548.68,On-time
1314,82,2020-07-24,840.06,On-time
1315,82,2020-08-23,840.06,On-time
1316,82,2020-09-22,0.0,Missed
1317,82,2020-10-22,840.06,On-time
1318,82,2020-11-21,840.06,Late
1319,82,2020-12-21,840.06,On-time
1320,82,2021-01-20,840.06,On-time
1321,82,2021-02-19,840.06,On-time
1322,82,2021-03-21,840.06,On-time
1323,82,2021-04-20,840.06,Late
1324,82,2021-05-20,840.06,On-time
1325,82,2021-06-19,840.06,On-time
1326,82,2021-07-19,840.06,On-time
1327,83,2020-04-01,478.81,Late
1328,83,2020-05-01,478.81,On-time
1329,83,2020-05-31,478.81,On-time
1330,83,2020-06-30,478.81,On-time
1331,83,2020-07-30,0.0,Missed
1332,83,2020-08-29,478.81,On-time
1333,83,2020-09-28,478.81,On-time
1334,83,2020-10-28,478.81,Late
1335,83,2020-11-27,478.81,On-time
1336,83,2020-12-27,478.81,On-time
1337,83,2021-01-26,478.81,On-time
1338,83,2021-02-25,478.81,On-time
1339,83,2021-03-27,478.81,Late
1340,83,2021-04-26,478.81,On-time
1341,83,2021-05-26,478.81,Late
1342,83,2021-06-25,478.81,On-time
1343,83,2021-07-25,478.81,On-time
1344,84,2019-04-17,716.18,On-time
1345,84,2019-05-17,716.18,On-time
1346,84,2019-06-16,716.18,On-time
1347,84,2019-07-16,716.18,Late
1348,84,2019-08-15,716.18,On-time
1349,84,2019-09-14,716.18,On-time
1350,84,2019-10-14,716.18,On-time
1351,84,2019-11-13,716.18,On-time
1352,84,2019-12-13,716.18,Late
1353,84,2020-01-12,716.18,On-time
1354,84,2020-02-11,716.18,On-time
1355,84,2020-03-12,716.18,On-time
1356,84,2020-04-11,716.18,On-time
1357,84,2020-05-11,0.0,Missed
1358,84,2020-06-10,716.18,On-time
1359,84,2020-07-10,0.0,Missed
1360,84,2020-08-09,716.18,On-time
1361,84,2020-09-08,716.18,On-time
1362,84,2020-10-08,716.18,Late
1363,84,2020-11-07,716.18,On-time
1364,85,2019-03-04,770.33,On-time
1365,85,2019-04-03,770.33,On-time
1366,85,2019-05-03,770.33,On-time
1367,85,2019-06-02,770.33,On-time
1368,85,2019-07-02,0.0,Missed
1369,85,2019-08-01,770.33,On-time
1370,85,2019-08-31,770.33,On-time
1371,85,2019-09-30,770.33,On-time
1372,85,2019-10-30,770.33,On-time
1373,85,2019-11-29,770.33,On-time
1374,86,2024-01-07,262.38,On-time
1375,86,2024-02-06,262.38,On-time
1376,86,2024-03-07,262.38,On-time
1377,86,2024-04-06,262.38,Late
1378,86,2024-05-06,262.38,On-time
1379,86,2024-06-05,262.38,On-time
1380,86,2024-07-05,262.38,Late
1381,86,2024-08-04,262.38,On-time
1382,86,2024-09-03,262.38,On-time
1383,86,2024-10-03,262.38,On-time
1384,86,2024-11-02,262.38,On-time
1385,86,2024-12-02,262.38,Late
